energy_consumption,time,energy_consumption_diff
121059.289,2023-06-27 09:10:43.752,1.7740000000048894
121061.13,2023-06-27 09:30:47.813,1.8410000000003492
121063.048,2023-06-27 09:50:50.006,1.9179999999905704
121064.741,2023-06-27 10:10:53.532,1.6929999999993015
121066.58,2023-06-27 10:30:54.121,1.8390000000072177
121068.354,2023-06-27 10:50:57.297,1.7740000000048894
121070.364,2023-06-27 11:11:00.350,2.0099999999947613
121072.638,2023-06-27 11:31:04.881,2.2740000000048894
121074.75,2023-06-27 11:51:06.710,2.1119999999937136
121076.829,2023-06-27 12:11:07.544,2.0789999999979045
121079.202,2023-06-27 12:31:10.799,2.3730000000068685
121081.311,2023-06-27 12:51:13.054,2.1089999999967404
121083.301,2023-06-27 13:11:13.690,1.9900000000052387
121085.374,2023-06-27 13:31:16.630,2.072999999989406
121087.365,2023-06-27 13:51:20.682,1.9910000000090804
121089.392,2023-06-27 14:11:22.688,2.0270000000018626
121091.449,2023-06-27 14:31:25.595,2.0569999999861466
121093.307,2023-06-27 14:51:27.194,1.8580000000074506
121094.741,2023-06-27 15:11:31.540,1.43399999999383
121095.972,2023-06-27 15:31:33.479,1.2309999999997672
121096.875,2023-06-27 15:51:34.589,0.9030000000057044
121097.35,2023-06-27 16:11:37.206,0.47500000000582077
121097.677,2023-06-27 16:31:39.990,0.3269999999902211
121098.029,2023-06-27 16:51:42.398,0.35199999999895226
121098.497,2023-06-27 17:11:43.436,0.46800000000803266
121099.061,2023-06-27 17:31:44.762,0.5639999999984866
121099.327,2023-06-27 17:51:50.079,0.26600000000325963
121099.61,2023-06-27 18:11:52.310,0.28299999999580905
121099.965,2023-06-27 18:31:55.299,0.35499999999592546
121100.253,2023-06-27 18:51:59.877,0.28800000000046566
121100.391,2023-06-27 19:12:01.662,0.13800000000628643
121100.391,2023-06-27 19:32:05.894,0.0
121100.391,2023-06-27 19:52:10.934,0.0
121100.391,2023-06-27 20:12:13.826,0.0
121100.391,2023-06-27 20:32:16.225,0.0
121100.391,2023-06-27 20:52:17.217,0.0
121100.391,2023-06-27 21:12:20.133,0.0
121100.391,2023-06-27 21:32:23.376,0.0
121100.391,2023-06-27 21:52:28.246,0.0
121100.391,2023-06-27 22:12:31.579,0.0
121100.391,2023-06-27 22:32:36.232,0.0
121100.391,2023-06-27 22:52:37.822,0.0
121100.391,2023-06-27 23:12:42.188,0.0
121100.391,2023-06-27 23:32:45.626,0.0
121100.391,2023-06-27 23:52:48.211,0.0
121100.391,2023-06-28 00:12:49.132,0.0
121100.391,2023-06-28 00:33:03.569,0.0
121100.391,2023-06-28 00:52:57.869,0.0
121100.391,2023-06-28 01:12:59.129,0.0
121100.391,2023-06-28 01:33:02.394,0.0
121100.391,2023-06-28 01:53:04.649,0.0
121100.391,2023-06-28 02:13:06.138,0.0
121100.391,2023-06-28 02:33:08.602,0.0
121100.391,2023-06-28 02:53:11.495,0.0
121100.391,2023-06-28 03:13:13.724,0.0
121100.391,2023-06-28 03:33:16.541,0.0
121100.391,2023-06-28 03:53:19.730,0.0
121100.391,2023-06-28 04:13:22.746,0.0
121100.391,2023-06-28 04:33:25.769,0.0
121100.391,2023-06-28 04:53:28.371,0.0
121100.652,2023-06-28 05:13:31.469,0.260999999998603
121101.001,2023-06-28 05:33:33.176,0.34900000000197906
121101.335,2023-06-28 05:53:36.088,0.33400000000256114
121102.416,2023-06-28 06:13:38.840,1.080999999991036
121104.244,2023-06-28 06:33:41.792,1.8280000000086147
121106.061,2023-06-28 06:53:44.604,1.8169999999954598
121107.929,2023-06-28 07:13:46.499,1.868000000002212
121109.767,2023-06-28 07:33:48.779,1.838000000003376
121111.87,2023-06-28 07:53:50.481,2.102999999988242
121114.098,2023-06-28 08:13:52.214,2.228000000002794
121116.216,2023-06-28 08:33:53.814,2.118000000002212
121118.202,2023-06-28 08:53:57.097,1.9860000000044238
121120.372,2023-06-28 09:14:00.638,2.1699999999982538
121122.33,2023-06-28 09:34:04.337,1.9579999999987194
121124.301,2023-06-28 09:54:07.697,1.9710000000050059
121126.292,2023-06-28 10:14:09.933,1.9909999999945285
121128.424,2023-06-28 10:34:11.681,2.131999999997788
121130.934,2023-06-28 10:54:13.715,2.5099999999947613
121133.098,2023-06-28 11:14:16.270,2.1640000000043074
121135.452,2023-06-28 11:34:19.872,2.3540000000066357
121137.618,2023-06-28 11:54:21.554,2.165999999997439
121139.828,2023-06-28 12:14:26.415,2.209999999991851
121141.917,2023-06-28 12:34:31.077,2.0890000000072177
121143.17,2023-06-28 12:54:34.505,1.2529999999969732
121143.87,2023-06-28 13:14:37.433,0.6999999999970896
121144.478,2023-06-28 13:34:40.657,0.6080000000074506
121145.062,2023-06-28 13:54:42.172,0.5840000000025611
121145.435,2023-06-28 14:14:43.575,0.3729999999923166
121145.866,2023-06-28 14:34:44.225,0.4309999999968568
121146.206,2023-06-28 14:54:47.641,0.34000000001105946
121146.574,2023-06-28 15:14:51.056,0.36799999998766
121146.925,2023-06-28 15:34:54.190,0.35100000000966247
121147.239,2023-06-28 15:54:55.866,0.3139999999984866
121147.605,2023-06-28 16:14:59.368,0.3659999999945285
121147.88,2023-06-28 16:35:03.983,0.27500000000873115
121148.15,2023-06-28 16:55:06.963,0.2699999999895226
121148.467,2023-06-28 17:15:09.013,0.3170000000100117
121148.743,2023-06-28 17:35:10.428,0.27599999999802094
121149.03,2023-06-28 17:55:13.942,0.28699999999662396
121149.308,2023-06-28 18:15:15.444,0.27800000000570435
121149.596,2023-06-28 18:35:18.266,0.28800000000046566
121149.916,2023-06-28 18:55:22.274,0.319999999992433
121150.072,2023-06-28 19:15:25.266,0.15600000000267755
121150.072,2023-06-28 19:35:28.948,0.0
121150.072,2023-06-28 19:55:31.103,0.0
121150.072,2023-06-28 20:15:33.238,0.0
121150.072,2023-06-28 20:35:36.144,0.0
121150.072,2023-06-28 20:55:39.564,0.0
121150.072,2023-06-28 21:15:44.391,0.0
121150.072,2023-06-28 21:35:45.809,0.0
121150.072,2023-06-28 21:55:49.054,0.0
121150.072,2023-06-28 22:15:53.491,0.0
121150.072,2023-06-28 22:35:57.254,0.0
121150.072,2023-06-28 22:56:02.130,0.0
121150.072,2023-06-28 23:16:06.435,0.0
121150.072,2023-06-28 23:36:09.542,0.0
121150.072,2023-06-28 23:56:13.536,0.0
121150.072,2023-06-29 00:16:17.212,0.0
121150.072,2023-06-29 00:36:20.357,0.0
121150.072,2023-06-29 00:56:22.000,0.0
121150.072,2023-06-29 01:16:26.197,0.0
121150.072,2023-06-29 01:36:26.966,0.0
121150.072,2023-06-29 01:56:30.656,0.0
121150.072,2023-06-29 02:16:32.253,0.0
121150.072,2023-06-29 02:36:36.544,0.0
121150.072,2023-06-29 02:56:42.194,0.0
121150.072,2023-06-29 03:16:42.573,0.0
121150.072,2023-06-29 03:36:44.112,0.0
121150.072,2023-06-29 03:56:46.490,0.0
121150.072,2023-06-29 04:16:49.316,0.0
121150.072,2023-06-29 04:36:54.607,0.0
121150.072,2023-06-29 04:56:58.374,0.0
121150.364,2023-06-29 05:16:59.925,0.29200000000128057
121150.697,2023-06-29 05:37:01.599,0.33299999999871943
121151.087,2023-06-29 05:57:05.498,0.3899999999994179
121152.546,2023-06-29 06:17:09.225,1.4590000000025611
121154.43,2023-06-29 06:37:12.396,1.8839999999909196
121156.415,2023-06-29 06:57:16.713,1.985000000000582
121158.648,2023-06-29 07:17:21.525,2.2330000000074506
121161.108,2023-06-29 07:37:23.496,2.459999999991851
121163.601,2023-06-29 07:57:26.944,2.493000000002212
121166.387,2023-06-29 08:17:28.838,2.786000000007334
121168.948,2023-06-29 08:37:31.250,2.5610000000015134
121171.223,2023-06-29 08:57:33.286,2.2749999999941792
121173.822,2023-06-29 09:17:34.078,2.599000000001979
121176.43,2023-06-29 09:37:38.312,2.6079999999928987
121178.97,2023-06-29 09:57:41.171,2.540000000008149
121181.649,2023-06-29 10:17:44.890,2.6790000000037253
121184.645,2023-06-29 10:37:47.359,2.995999999999185
121187.218,2023-06-29 10:57:51.797,2.572999999989406
121189.847,2023-06-29 11:17:52.815,2.629000000000815
121192.326,2023-06-29 11:37:53.744,2.4790000000066357
121195.07,2023-06-29 11:57:57.159,2.7440000000060536
121197.943,2023-06-29 12:18:00.523,2.8729999999923166
121200.805,2023-06-29 12:38:03.159,2.8619999999937136
121203.644,2023-06-29 12:58:05.964,2.8390000000072177
121206.468,2023-06-29 13:18:11.264,2.823999999993248
121209.193,2023-06-29 13:38:13.386,2.7250000000058208
121211.881,2023-06-29 13:58:16.164,2.687999999994645
121214.068,2023-06-29 14:18:17.726,2.187000000005355
121216.378,2023-06-29 14:38:21.030,2.3099999999976717
121218.678,2023-06-29 14:58:24.328,2.3000000000029104
121220.355,2023-06-29 15:18:27.501,1.6769999999960419
121221.605,2023-06-29 15:38:30.480,1.25
121222.209,2023-06-29 15:58:33.777,0.6040000000066357
121222.653,2023-06-29 16:18:37.175,0.4440000000031432
121223.044,2023-06-29 16:38:38.464,0.3909999999887077
121223.483,2023-06-29 16:58:41.655,0.4389999999984866
121223.827,2023-06-29 17:18:44.633,0.34400000001187436
121224.15,2023-06-29 17:38:46.025,0.3229999999894062
121224.532,2023-06-29 17:58:47.413,0.38200000001234
121224.868,2023-06-29 18:18:50.431,0.33599999999569263
121225.231,2023-06-29 18:38:53.852,0.3629999999975553
121225.49,2023-06-29 18:58:58.152,0.2590000000054715
121225.519,2023-06-29 19:19:01.381,0.02899999999499414
121225.519,2023-06-29 19:39:05.036,0.0
121225.519,2023-06-29 19:59:06.551,0.0
121225.519,2023-06-29 20:19:09.502,0.0
121225.519,2023-06-29 20:39:13.677,0.0
121225.519,2023-06-29 20:59:17.940,0.0
121225.519,2023-06-29 21:19:21.669,0.0
121225.519,2023-06-29 21:39:26.825,0.0
121225.519,2023-06-29 21:59:30.575,0.0
121225.519,2023-06-29 22:19:32.723,0.0
121225.519,2023-06-29 22:39:34.681,0.0
121225.519,2023-06-29 22:59:40.186,0.0
121225.519,2023-06-29 23:19:42.340,0.0
121225.519,2023-06-29 23:39:45.045,0.0
121225.519,2023-06-29 23:59:47.365,0.0
121225.519,2023-06-30 00:19:52.280,0.0
121225.519,2023-06-30 00:39:56.209,0.0
121225.519,2023-06-30 01:00:01.259,0.0
121225.519,2023-06-30 01:20:03.754,0.0
121225.519,2023-06-30 01:40:06.927,0.0
121225.519,2023-06-30 02:00:11.247,0.0
121225.519,2023-06-30 02:20:14.487,0.0
121225.519,2023-06-30 02:40:19.883,0.0
121225.519,2023-06-30 03:00:21.061,0.0
121225.519,2023-06-30 03:20:22.776,0.0
121225.519,2023-06-30 03:40:26.798,0.0
121225.519,2023-06-30 04:00:28.667,0.0
121225.519,2023-06-30 04:20:29.867,0.0
121225.519,2023-06-30 04:40:32.685,0.0
121225.519,2023-06-30 05:00:37.256,0.0
121225.867,2023-06-30 05:20:41.857,0.34799999999813735
121226.21,2023-06-30 05:40:44.238,0.34300000000803266
121226.771,2023-06-30 06:00:47.301,0.5609999999869615
121228.471,2023-06-30 06:21:01.917,1.7000000000116415
121230.185,2023-06-30 06:40:55.286,1.7139999999926658
121232.051,2023-06-30 07:00:59.074,1.8660000000090804
121233.982,2023-06-30 07:21:01.114,1.9309999999968568
121235.994,2023-06-30 07:41:03.082,2.0120000000024447
121237.958,2023-06-30 08:01:07.928,1.9639999999926658
121240.102,2023-06-30 08:21:11.285,2.144000000000233
121242.803,2023-06-30 08:41:13.625,2.7010000000009313
121244.817,2023-06-30 09:01:15.278,2.013999999995576
121246.829,2023-06-30 09:21:18.182,2.0120000000024447
121248.806,2023-06-30 09:41:21.223,1.9769999999989523
121250.843,2023-06-30 10:01:23.259,2.036999999996624
121252.881,2023-06-30 10:21:26.399,2.0380000000004657
121254.937,2023-06-30 10:41:31.441,2.0560000000114087
121256.907,2023-06-30 11:01:34.336,1.9700000000011642
121258.847,2023-06-30 11:21:35.829,1.9399999999877764
121260.752,2023-06-30 11:41:40.392,1.9049999999988358
121262.641,2023-06-30 12:01:45.064,1.8890000000101281
121264.514,2023-06-30 12:21:47.278,1.8729999999923166
121266.335,2023-06-30 12:41:49.890,1.8210000000108266
121268.051,2023-06-30 13:01:54.049,1.7160000000003492
121269.998,2023-06-30 13:21:58.906,1.9470000000001164
121271.803,2023-06-30 13:42:01.418,1.804999999993015
121273.466,2023-06-30 14:02:05.339,1.6630000000004657
121275.086,2023-06-30 14:22:09.770,1.6199999999953434
121276.859,2023-06-30 14:42:13.871,1.7730000000010477
121278.923,2023-06-30 15:02:18.326,2.0639999999984866
121279.591,2023-06-30 15:22:20.293,0.6680000000051223
121279.964,2023-06-30 15:42:23.139,0.3730000000068685
121280.288,2023-06-30 16:02:25.496,0.3239999999932479
121280.612,2023-06-30 16:22:28.356,0.3239999999932479
121280.925,2023-06-30 16:42:33.185,0.3130000000091968
121281.489,2023-06-30 17:02:36.069,0.5639999999984866
121281.912,2023-06-30 17:22:38.051,0.42299999999522697
121282.242,2023-06-30 17:42:38.373,0.33000000000174623
121282.58,2023-06-30 18:02:42.156,0.33800000000337604
121282.892,2023-06-30 18:22:44.959,0.3120000000053551
121283.189,2023-06-30 18:42:48.964,0.29699999999138527
121283.422,2023-06-30 19:02:52.100,0.23300000000745058
121283.422,2023-06-30 19:22:55.191,0.0
121283.422,2023-06-30 19:42:56.123,0.0
121283.422,2023-06-30 20:02:59.266,0.0
121283.422,2023-06-30 20:23:01.485,0.0
121283.422,2023-06-30 20:43:04.998,0.0
121283.422,2023-06-30 21:03:07.585,0.0
121283.422,2023-06-30 21:23:10.675,0.0
121283.422,2023-06-30 21:43:12.915,0.0
121283.422,2023-06-30 22:03:17.016,0.0
121283.422,2023-06-30 22:23:20.763,0.0
121283.422,2023-06-30 22:43:23.651,0.0
121283.422,2023-06-30 23:03:26.833,0.0
121283.422,2023-06-30 23:23:27.942,0.0
121283.422,2023-06-30 23:43:30.425,0.0
121283.422,2023-07-01 00:03:33.655,0.0
121283.422,2023-07-01 00:23:38.752,0.0
121283.422,2023-07-01 00:43:43.020,0.0
121283.422,2023-07-01 01:03:45.758,0.0
121283.422,2023-07-01 01:23:49.647,0.0
121283.422,2023-07-01 01:43:51.054,0.0
121283.422,2023-07-01 02:03:54.985,0.0
121283.422,2023-07-01 02:23:58.158,0.0
121283.422,2023-07-01 02:44:01.957,0.0
121283.422,2023-07-01 03:04:04.971,0.0
121283.422,2023-07-01 03:24:08.638,0.0
121283.422,2023-07-01 03:44:09.477,0.0
121283.422,2023-07-01 04:04:14.476,0.0
121283.422,2023-07-01 04:24:26.355,0.0
121283.422,2023-07-01 04:44:19.123,0.0
121283.422,2023-07-01 05:04:20.156,0.0
121283.422,2023-07-01 05:24:20.834,0.0
121283.422,2023-07-01 05:44:24.996,0.0
121283.422,2023-07-01 06:04:30.314,0.0
121283.422,2023-07-01 06:24:32.103,0.0
121283.422,2023-07-01 06:44:35.230,0.0
121283.422,2023-07-01 07:04:38.723,0.0
121283.422,2023-07-01 07:24:40.705,0.0
121283.422,2023-07-01 07:44:45.793,0.0
121283.422,2023-07-01 08:04:47.673,0.0
121283.422,2023-07-01 08:24:50.187,0.0
121283.422,2023-07-01 08:44:53.276,0.0
121283.422,2023-07-01 09:04:56.749,0.0
121283.422,2023-07-01 09:24:59.502,0.0
121283.422,2023-07-01 09:45:02.453,0.0
121283.422,2023-07-01 10:05:05.421,0.0
121283.422,2023-07-01 10:25:06.679,0.0
121283.422,2023-07-01 10:45:07.745,0.0
121283.422,2023-07-01 11:05:10.950,0.0
121283.422,2023-07-01 11:25:12.310,0.0
121283.422,2023-07-01 11:45:14.845,0.0
121283.422,2023-07-01 12:05:19.190,0.0
121283.422,2023-07-01 12:25:24.261,0.0
121283.422,2023-07-01 12:45:26.320,0.0
121283.422,2023-07-01 13:05:28.928,0.0
121283.422,2023-07-01 13:25:30.809,0.0
121283.422,2023-07-01 13:45:34.029,0.0
121283.422,2023-07-01 14:05:36.747,0.0
121283.422,2023-07-01 14:25:38.275,0.0
121283.422,2023-07-01 14:45:39.451,0.0
121283.422,2023-07-01 15:05:41.690,0.0
121283.422,2023-07-01 15:25:45.068,0.0
121283.422,2023-07-01 15:45:46.766,0.0
121283.422,2023-07-01 16:05:49.004,0.0
121283.422,2023-07-01 16:25:51.712,0.0
121283.422,2023-07-01 16:45:54.715,0.0
121283.422,2023-07-01 17:05:56.888,0.0
121283.422,2023-07-01 17:25:58.609,0.0
121283.422,2023-07-01 17:46:03.116,0.0
121283.422,2023-07-01 18:06:07.659,0.0
121283.422,2023-07-01 18:26:09.439,0.0
121283.422,2023-07-01 18:46:14.041,0.0
121283.422,2023-07-01 19:06:16.828,0.0
121283.422,2023-07-01 19:26:21.077,0.0
121283.422,2023-07-01 19:46:22.204,0.0
121283.422,2023-07-01 20:06:25.163,0.0
121283.422,2023-07-01 20:26:27.437,0.0
121283.422,2023-07-01 20:46:32.195,0.0
121283.422,2023-07-01 21:06:36.511,0.0
121283.422,2023-07-01 21:26:37.118,0.0
121283.422,2023-07-01 21:46:40.202,0.0
121283.422,2023-07-01 22:06:42.744,0.0
121283.422,2023-07-01 22:26:43.865,0.0
121283.422,2023-07-01 22:46:48.474,0.0
121283.422,2023-07-01 23:06:50.121,0.0
121283.422,2023-07-01 23:26:52.393,0.0
121283.422,2023-07-01 23:46:53.797,0.0
121283.422,2023-07-02 00:06:58.311,0.0
121283.422,2023-07-02 00:27:02.962,0.0
121283.422,2023-07-02 00:47:04.536,0.0
121283.422,2023-07-02 01:07:08.183,0.0
121283.422,2023-07-02 01:27:11.108,0.0
121283.422,2023-07-02 01:47:14.038,0.0
121283.422,2023-07-02 02:07:15.419,0.0
121283.422,2023-07-02 02:27:18.441,0.0
121283.422,2023-07-02 02:47:23.216,0.0
121283.422,2023-07-02 03:07:26.581,0.0
121283.422,2023-07-02 03:27:29.348,0.0
121283.422,2023-07-02 03:47:30.093,0.0
121283.422,2023-07-02 04:07:31.848,0.0
121283.422,2023-07-02 04:27:34.619,0.0
121283.422,2023-07-02 04:47:36.056,0.0
121283.422,2023-07-02 05:07:39.996,0.0
121283.422,2023-07-02 05:27:43.130,0.0
121283.422,2023-07-02 05:47:44.406,0.0
121283.422,2023-07-02 06:07:47.104,0.0
121283.422,2023-07-02 06:27:48.838,0.0
121283.422,2023-07-02 06:47:51.626,0.0
121283.422,2023-07-02 07:07:55.833,0.0
121283.422,2023-07-02 07:27:59.675,0.0
121283.422,2023-07-02 07:48:02.787,0.0
121283.422,2023-07-02 08:08:05.936,0.0
121283.422,2023-07-02 08:28:08.572,0.0
121283.422,2023-07-02 08:48:13.439,0.0
121283.422,2023-07-02 09:08:18.464,0.0
121283.422,2023-07-02 09:28:23.070,0.0
121283.422,2023-07-02 09:48:26.253,0.0
121283.422,2023-07-02 10:08:29.466,0.0
121283.422,2023-07-02 10:28:30.855,0.0
121283.422,2023-07-02 10:48:33.801,0.0
121283.422,2023-07-02 11:08:36.596,0.0
121283.422,2023-07-02 11:28:40.930,0.0
121283.422,2023-07-02 11:48:44.600,0.0
121283.422,2023-07-02 12:08:48.321,0.0
121283.422,2023-07-02 12:28:53.881,0.0
121283.422,2023-07-02 12:48:56.399,0.0
121283.422,2023-07-02 13:08:59.404,0.0
121283.422,2023-07-02 13:29:04.230,0.0
121283.422,2023-07-02 13:49:07.089,0.0
121283.422,2023-07-02 14:09:09.469,0.0
121283.422,2023-07-02 14:29:11.625,0.0
121283.422,2023-07-02 14:49:13.177,0.0
121283.422,2023-07-02 15:09:18.112,0.0
121283.422,2023-07-02 15:29:21.215,0.0
121283.422,2023-07-02 15:49:24.015,0.0
121283.422,2023-07-02 16:09:28.594,0.0
121283.422,2023-07-02 16:29:31.891,0.0
121283.422,2023-07-02 16:49:35.424,0.0
121283.422,2023-07-02 17:09:39.022,0.0
121283.422,2023-07-02 17:29:41.662,0.0
121283.422,2023-07-02 17:49:46.298,0.0
121283.422,2023-07-02 18:09:49.179,0.0
121283.422,2023-07-02 18:29:54.068,0.0
121283.422,2023-07-02 18:49:56.531,0.0
121283.422,2023-07-02 19:09:59.981,0.0
121283.422,2023-07-02 19:30:02.696,0.0
121283.422,2023-07-02 19:50:05.853,0.0
121283.422,2023-07-02 20:10:09.379,0.0
121283.422,2023-07-02 20:30:10.863,0.0
121283.422,2023-07-02 20:50:14.176,0.0
121283.422,2023-07-02 21:10:17.407,0.0
121283.422,2023-07-02 21:30:19.187,0.0
121283.422,2023-07-02 21:50:24.146,0.0
121283.422,2023-07-02 22:10:25.410,0.0
121283.422,2023-07-02 22:30:30.014,0.0
121283.422,2023-07-02 22:50:33.740,0.0
121283.422,2023-07-02 23:10:36.152,0.0
121283.422,2023-07-02 23:30:39.530,0.0
121283.422,2023-07-02 23:50:42.679,0.0
121283.422,2023-07-03 00:10:45.728,0.0
121283.422,2023-07-03 00:30:48.598,0.0
121283.422,2023-07-03 00:50:53.677,0.0
121283.422,2023-07-03 01:10:56.755,0.0
121283.422,2023-07-03 01:30:58.948,0.0
121283.422,2023-07-03 01:51:00.612,0.0
121283.422,2023-07-03 02:11:05.045,0.0
121283.422,2023-07-03 02:31:09.144,0.0
121283.422,2023-07-03 02:51:13.624,0.0
121283.422,2023-07-03 03:11:16.804,0.0
121283.422,2023-07-03 03:31:19.578,0.0
121283.422,2023-07-03 03:51:23.838,0.0
121283.422,2023-07-03 04:11:27.924,0.0
121283.422,2023-07-03 04:31:31.465,0.0
121283.422,2023-07-03 04:51:36.506,0.0
121283.631,2023-07-03 05:11:40.930,0.20899999998800922
121284.032,2023-07-03 05:31:43.086,0.40100000001257285
121284.464,2023-07-03 05:51:47.438,0.4320000000006985
121285.531,2023-07-03 06:11:48.117,1.0669999999954598
121287.411,2023-07-03 06:31:53.311,1.8799999999901047
121289.803,2023-07-03 06:51:55.933,2.3920000000071013
121292.034,2023-07-03 07:11:57.354,2.230999999999767
121294.273,2023-07-03 07:31:58.442,2.239000000001397
121296.461,2023-07-03 07:52:01.547,2.187999999994645
121298.844,2023-07-03 08:12:06.704,2.38300000000163
121301.138,2023-07-03 08:32:09.590,2.294000000008964
121303.579,2023-07-03 08:52:11.614,2.440999999991618
121305.898,2023-07-03 09:12:16.190,2.319000000003143
121308.175,2023-07-03 09:32:19.334,2.2770000000018626
121310.509,2023-07-03 09:52:21.467,2.334000000002561
121312.908,2023-07-03 10:12:25.249,2.3989999999903375
121315.155,2023-07-03 10:32:28.371,2.247000000003027
121317.408,2023-07-03 10:52:31.391,2.252999999996973
121319.485,2023-07-03 11:12:36.549,2.077000000004773
121321.619,2023-07-03 11:32:38.403,2.1340000000054715
121324.033,2023-07-03 11:52:42.601,2.4139999999897555
121326.187,2023-07-03 12:12:44.876,2.154000000009546
121328.26,2023-07-03 12:32:49.866,2.072999999989406
121330.365,2023-07-03 12:52:51.834,2.1050000000104774
121332.434,2023-07-03 13:12:53.486,2.0689999999885913
121334.47,2023-07-03 13:32:58.449,2.036000000007334
121336.278,2023-07-03 13:53:00.203,1.8080000000045402
121338.222,2023-07-03 14:13:03.915,1.9439999999885913
121339.993,2023-07-03 14:33:06.566,1.7710000000079162
121341.611,2023-07-03 14:53:09.769,1.618000000002212
121342.844,2023-07-03 15:13:12.278,1.2329999999928987
121343.441,2023-07-03 15:33:13.765,0.5970000000088476
121343.849,2023-07-03 15:53:17.267,0.40799999999580905
121344.245,2023-07-03 16:13:21.075,0.3959999999933643
121344.553,2023-07-03 16:33:25.736,0.3080000000045402
121344.849,2023-07-03 16:53:27.343,0.2960000000020955
121345.323,2023-07-03 17:13:28.757,0.47400000000197906
121345.882,2023-07-03 17:33:31.516,0.55899999999383
121346.168,2023-07-03 17:53:35.647,0.28600000000733417
121346.573,2023-07-03 18:13:36.463,0.40499999999883585
121346.882,2023-07-03 18:33:41.275,0.30899999999383
121347.186,2023-07-03 18:53:43.213,0.3040000000037253
121347.276,2023-07-03 19:13:45.033,0.08999999999650754
121347.276,2023-07-03 19:33:47.487,0.0
121347.276,2023-07-03 19:53:50.712,0.0
121347.276,2023-07-03 20:13:54.919,0.0
121347.276,2023-07-03 20:33:58.109,0.0
121347.276,2023-07-03 20:54:03.097,0.0
121347.276,2023-07-03 21:14:07.592,0.0
121347.276,2023-07-03 21:34:10.980,0.0
121347.276,2023-07-03 21:54:13.691,0.0
121347.276,2023-07-03 22:14:18.364,0.0
121347.276,2023-07-03 22:34:23.056,0.0
121347.276,2023-07-03 22:54:24.056,0.0
121347.276,2023-07-03 23:14:25.985,0.0
121347.276,2023-07-03 23:34:28.082,0.0
121347.276,2023-07-03 23:54:33.466,0.0
121347.276,2023-07-04 00:14:36.213,0.0
121347.276,2023-07-04 00:34:38.125,0.0
121347.276,2023-07-04 00:54:40.925,0.0
121347.276,2023-07-04 01:14:43.708,0.0
121347.276,2023-07-04 01:34:47.409,0.0
121347.276,2023-07-04 01:54:51.759,0.0
121347.276,2023-07-04 02:14:57.260,0.0
121347.276,2023-07-04 02:35:01.003,0.0
121347.276,2023-07-04 02:55:04.937,0.0
121347.276,2023-07-04 03:15:07.589,0.0
121347.276,2023-07-04 03:35:09.967,0.0
121347.276,2023-07-04 03:55:12.542,0.0
121347.276,2023-07-04 04:15:16.489,0.0
121347.276,2023-07-04 04:35:20.182,0.0
121347.276,2023-07-04 04:55:23.522,0.0
121347.553,2023-07-04 05:15:28.118,0.27700000000186265
121347.901,2023-07-04 05:35:32.828,0.34799999999813735
121348.24,2023-07-04 05:55:37.064,0.33900000000721775
121349.497,2023-07-04 06:15:40.267,1.256999999997788
121351.237,2023-07-04 06:35:44.278,1.7399999999906868
121352.929,2023-07-04 06:55:48.343,1.6920000000100117
121354.581,2023-07-04 07:15:51.418,1.6520000000018626
121356.299,2023-07-04 07:35:55.205,1.7179999999934807
121358.006,2023-07-04 07:55:56.930,1.7069999999948777
121359.661,2023-07-04 08:15:59.838,1.6549999999988358
121361.797,2023-07-04 08:36:05.278,2.136000000013155
121363.459,2023-07-04 08:56:09.077,1.661999999996624
121365.209,2023-07-04 09:16:14.136,1.75
121367.005,2023-07-04 09:36:17.042,1.7960000000020955
121368.691,2023-07-04 09:56:20.569,1.6860000000015134
121370.347,2023-07-04 10:16:23.861,1.6559999999881256
121372.483,2023-07-04 10:36:25.689,2.135999999998603
121374.42,2023-07-04 10:56:29.650,1.937000000005355
121376.423,2023-07-04 11:16:31.511,2.002999999996973
121378.368,2023-07-04 11:36:33.200,1.945000000006985
121380.281,2023-07-04 11:56:37.288,1.9130000000004657
121382.182,2023-07-04 12:16:38.829,1.900999999998021
121384.288,2023-07-04 12:36:41.382,2.105999999999767
121386.558,2023-07-04 12:56:45.737,2.2700000000040745
121388.855,2023-07-04 13:16:47.672,2.2969999999913853
121391.051,2023-07-04 13:36:53.269,2.1960000000108266
121393.217,2023-07-04 13:56:56.950,2.165999999997439
121395.164,2023-07-04 14:16:58.276,1.9470000000001164
121397.173,2023-07-04 14:37:02.701,2.0089999999909196
121398.971,2023-07-04 14:57:05.590,1.7980000000097789
121400.213,2023-07-04 15:17:08.340,1.2419999999983702
121400.89,2023-07-04 15:37:12.220,0.6769999999960419
121401.25,2023-07-04 15:57:14.625,0.3600000000005821
121401.56,2023-07-04 16:17:16.934,0.3099999999976717
121401.825,2023-07-04 16:37:20.740,0.2649999999994179
121402.202,2023-07-04 16:57:23.303,0.3770000000076834
121402.684,2023-07-04 17:17:26.261,0.48199999998905696
121403.134,2023-07-04 17:37:29.730,0.45000000001164153
121403.394,2023-07-04 17:57:33.459,0.2599999999947613
121403.751,2023-07-04 18:17:36.869,0.3570000000036089
121404.049,2023-07-04 18:37:39.217,0.29799999999522697
121404.32,2023-07-04 18:57:42.019,0.27100000000791624
121404.365,2023-07-04 19:17:44.370,0.04499999999825377
